Sub-Category,% Sales Proft Ratio,% Sales Proft Ratio L,Profit Ratio,Category,City,Country,Customer Name,Discount,Manufacturer,Number of Records,Order Date,Order ID,Postal Code,Product Name,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State
Appliances,0.28,28,0.28,Office Supplies,Fresno,United States,Luke Schmidt,0,Fellowes,1,11/26/2011,CA-2011-141110,93727,Fellowes Mighty 8 Compact Surge Protector,11,2,West,41,Corporate,12-01-2011,Standard Class,California
Appliances,0.39,39,0.39,Office Supplies,Los Angeles,United States,Bill Tyler,0,3M,1,4/13/2012,US-2012-120502,90036,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,30,2,West,76,Corporate,4/19/2012,Standard Class,California
Art,0.26,26,0.26,Office Supplies,Los Angeles,United States,Dave Poirier,0,Boston,1,9/20/2014,CA-2014-102974,90032,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6,2,West,23,Corporate,9/25/2014,Standard Class,California
Art,0.28,28,0.28,Office Supplies,San Francisco,United States,Aleksandra Gannaway,0,Other,1,09-04-2014,CA-2014-161823,94122,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2,2,West,6,Corporate,09-09-2014,Standard Class,California
Art,0.29,29,0.29,Office Supplies,Los Angeles,United States,Pauline Webber,0,Newell,1,8/23/2013,CA-2013-140256,90049,Newell 346,2,2,West,6,Corporate,8/30/2013,Standard Class,California
Art,0.29,29,0.29,Office Supplies,San Francisco,United States,Stefania Perrino,0,Newell,1,12-09-2013,CA-2013-131289,94110,Newell 341,2,2,West,9,Corporate,12/15/2013,Standard Class,California
Art,0.41,41,0.41,Office Supplies,Los Angeles,United States,Erin Ashbrook,0,Other,1,05-01-2014,CA-2014-154501,90008,Faber Castell Col-Erase Pencils,4,2,West,10,Corporate,05-06-2014,Standard Class,California
Art,0.47,47,0.47,Office Supplies,Los Angeles,United States,George Bell,0,Quartet,1,9/18/2012,CA-2012-167745,90049,"Quartet Omega Colored Chalk, 12/Pack",5,2,West,12,Corporate,9/23/2012,Standard Class,California
Art,0.45,45,0.45,Office Supplies,Reno,United States,Kelly Lampkin,0,Crayola,1,01-01-2014,CA-2014-160395,89502,"Crayola Anti Dust Chalk, 12/Pack",2,2,West,4,Corporate,01-07-2014,Standard Class,Nevada
Art,0.36,36,0.36,Office Supplies,Orem,United States,Stuart Van,0,Avery,1,10/16/2014,CA-2014-100237,84057,Avery Hi-Liter Smear-Safe Highlighters,4,2,West,12,Corporate,10/20/2014,Standard Class,Utah
Art,0.28,28,0.28,Office Supplies,Seattle,United States,Edward Hooks,0,Sanford,1,12/24/2013,CA-2013-135776,98103,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1,2,West,4,Corporate,12/31/2013,Standard Class,Washington
Art,0.3,30,0.3,Office Supplies,Seattle,United States,Filia McAdams,0,Newell,1,3/26/2014,CA-2014-143651,98103,Newell 309,7,2,West,23,Corporate,3/31/2014,Standard Class,Washington
Envelopes,0.46,46,0.46,Office Supplies,Los Angeles,United States,Linda Southworth,0,Other,1,4/25/2012,CA-2012-115420,90004,Laser & Ink Jet Business Envelopes,10,2,West,21,Corporate,05-02-2012,Standard Class,California
Envelopes,0.5,50,0.5,Office Supplies,Brentwood,United States,Rick Wilson,0,Other,1,8/18/2014,CA-2014-166093,94513,Staples,12,2,West,23,Corporate,8/25/2014,Standard Class,California
Envelopes,0.49,49,0.49,Office Supplies,Seattle,United States,Edward Hooks,0,Other,1,12/24/2013,CA-2013-135776,98103,Staples,30,2,West,62,Corporate,12/31/2013,Standard Class,Washington
Fasteners,0.5,50,0.5,Office Supplies,Long Beach,United States,Frank Atkinson,0,Other,1,9/19/2011,CA-2011-156601,90805,OIC Binder Clips,4,2,West,7,Corporate,9/24/2011,Standard Class,California
Labels,0.46,46,0.46,Office Supplies,Rancho Cucamonga,United States,Maribeth Yedwab,0,Avery,1,10/26/2012,CA-2012-139290,91730,Avery 507,3,2,West,6,Corporate,10/30/2012,Standard Class,California
Labels,0.46,46,0.46,Office Supplies,Huntington Beach,United States,Adam Hart,0,Universal,1,11/16/2011,CA-2011-160066,92646,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2,2,West,5,Corporate,11/22/2011,Standard Class,California
Labels,0.46,46,0.46,Office Supplies,Seattle,United States,Sally Hughsby,0,Other,1,9/25/2012,CA-2012-149083,98103,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6,2,West,13,Corporate,9/30/2012,Standard Class,Washington
Paper,0.45,45,0.45,Office Supplies,Brentwood,United States,Rick Wilson,0,Xerox,1,8/18/2014,CA-2014-166093,94513,Xerox 1962,4,2,West,9,Corporate,8/25/2014,Standard Class,California
Paper,0.45,45,0.45,Office Supplies,Los Angeles,United States,Saphhira Shifley,0,Xerox,1,06-04-2014,CA-2014-145772,90036,Xerox 1947,5,2,West,12,Corporate,06-08-2014,Standard Class,California
Paper,0.45,45,0.45,Office Supplies,San Diego,United States,Henry Goldwyn,0,Xerox,1,9/20/2011,CA-2011-126480,92024,Xerox 1900,4,2,West,9,Corporate,9/24/2011,Standard Class,California
Paper,0.45,45,0.45,Office Supplies,Santa Clara,United States,David Bremer,0,Xerox,1,11/13/2014,CA-2014-160514,95051,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5,2,West,11,Corporate,11/17/2014,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,Bakersfield,United States,Filia McAdams,0,Xerox,1,04-11-2013,CA-2013-124814,93309,Xerox 227,6,2,West,13,Corporate,4/17/2013,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,Los Angeles,United States,Scot Coram,0,Xerox,1,8/22/2013,US-2013-126452,90004,Xerox 1997,6,2,West,13,Corporate,8/29/2013,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,Pasadena,United States,Erin Ashbrook,0,Xerox,1,6/13/2013,CA-2013-104633,91104,Xerox 228,6,2,West,13,Corporate,6/17/2013,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,Riverside,United States,Rachel Payne,0,Xerox,1,12/13/2012,CA-2012-148250,92503,Xerox 213,6,2,West,13,Corporate,12/17/2012,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,San Francisco,United States,Dorothy Wardle,0,Xerox,1,9/27/2013,CA-2013-165820,94109,Xerox 1905,6,2,West,13,Corporate,10-01-2013,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,San Francisco,United States,Georgia Rosenberg,0,Xerox,1,11/21/2011,CA-2011-103401,94110,Xerox 211,6,2,West,13,Corporate,11/26/2011,Standard Class,California
Paper,0.49,49,0.49,Office Supplies,Los Angeles,United States,Anthony Jacobs,0,Wirebound,1,5/18/2012,CA-2012-165554,90004,"Wirebound Message Book, 4 per Page",5,2,West,11,Corporate,5/22/2012,Standard Class,California
Paper,0.49,49,0.49,Office Supplies,Los Angeles,United States,Mike Caudle,0,Xerox,1,3/19/2012,CA-2012-163104,90004,Xerox 1974,6,2,West,12,Corporate,3/26/2012,Standard Class,California
Paper,0.49,49,0.49,Office Supplies,San Francisco,United States,Greg Maxwell,0,Xerox,1,9/21/2013,CA-2013-100244,94122,Xerox 1944,38,2,West,78,Corporate,9/25/2013,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,Seattle,United States,Edward Hooks,0,Other,1,12/24/2013,CA-2013-135776,98103,Computer Printout Paper with Letter-Trim Perforations,18,2,West,38,Corporate,12/31/2013,Standard Class,Washington
Storage,0.01,1,0.01,Office Supplies,Los Angeles,United States,Fred Hopkins,0,Tennsco,1,12/26/2014,CA-2014-121398,90008,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3,2,West,271,Corporate,12/30/2014,Standard Class,California
Storage,0.01,1,0.01,Office Supplies,San Diego,United States,Chris Selesnick,0,Tennsco,1,10-09-2014,CA-2014-105487,92105,Tennsco Commercial Shelving,0,2,West,41,Corporate,10/15/2014,Standard Class,California
Storage,0.02,2,0.02,Office Supplies,Los Angeles,United States,Yana Sorensen,0,Other,1,12-08-2012,CA-2012-129532,90036,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",4,2,West,222,Corporate,12-12-2012,Standard Class,California
Storage,0.04,4,0.04,Office Supplies,Los Angeles,United States,Jennifer Braxton,0,SAFCO,1,02-04-2013,CA-2013-101189,90049,Safco Commercial Shelving,4,2,West,93,Corporate,02-09-2013,Standard Class,California
Storage,0.05,5,0.05,Office Supplies,Los Angeles,United States,Ruben Ausman,0,Eldon,1,7/18/2013,CA-2013-101343,90049,"Eldon Base for stackable storage shelf, platinum",4,2,West,78,Corporate,7/23/2013,Standard Class,California
Storage,0.05,5,0.05,Office Supplies,Coachella,United States,Matt Collister,0,SAFCO,1,11-10-2014,CA-2014-159597,92236,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",3,2,West,64,Corporate,11/15/2014,Standard Class,California
Storage,0.19,19,0.19,Office Supplies,Los Angeles,United States,Tim Taslimi,0,Fellowes,1,8/15/2012,CA-2012-162369,90045,Fellowes Super Stor/Drawer Files,61,2,West,323,Corporate,8/19/2012,Standard Class,California
Storage,0.19,19,0.19,Office Supplies,San Francisco,United States,Aaron Hawkins,0,Fellowes,1,12/27/2012,CA-2012-130113,94122,Fellowes Super Stor/Drawer Files,61,2,West,323,Corporate,12/31/2012,Standard Class,California
Storage,0.26,26,0.26,Office Supplies,Los Angeles,United States,Ken Dana,0,Other,1,3/17/2014,CA-2014-129294,90032,"Dual Level, Single-Width Filing Carts",81,2,West,310,Corporate,3/22/2014,Standard Class,California
Storage,0.01,1,0.01,Office Supplies,Seattle,United States,Edward Hooks,0,SAFCO,1,12/24/2013,CA-2013-135776,98103,SAFCO Boltless Steel Shelving,2,2,West,227,Corporate,12/31/2013,Standard Class,Washington
Storage,0.27,27,0.27,Office Supplies,Seattle,United States,Harold Ryan,0,Other,1,11/24/2011,CA-2011-127131,98103,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",53,2,West,198,Corporate,11/30/2011,Standard Class,Washington
Supplies,0.02,2,0.02,Office Supplies,San Francisco,United States,Charles Sheldon,0,Other,1,5/13/2014,CA-2014-117632,94122,Compact Automatic Electric Letter Opener,5,2,West,239,Corporate,5/19/2014,Standard Class,California
Supplies,0.28,28,0.28,Office Supplies,Los Angeles,United States,Mike Caudle,0,Fiskars,1,12/27/2013,CA-2013-129868,90004,Fiskars Home & Office Scissors,5,2,West,18,Corporate,01-01-2014,Standard Class,California
Supplies,0.3,30,0.3,Office Supplies,Los Angeles,United States,George Bell,0,Other,1,9/18/2012,CA-2012-167745,90049,"Elite 5"" Scissors",5,2,West,17,Corporate,9/23/2012,Standard Class,California
Appliances,0.26,26,0.26,Office Supplies,San Jose,United States,Keith Dawkins,0,Acco,1,1/25/2014,CA-2014-104619,95123,"Acco Six-Outlet Power Strip, 4' Cord Length",7,3,West,26,Corporate,1/30/2014,Standard Class,California
Appliances,0.3,30,0.3,Office Supplies,Los Angeles,United States,Roy Phan,0,Acco,1,9/28/2012,CA-2012-129546,90032,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",56,3,West,186,Corporate,10-05-2012,Standard Class,California
Appliances,0.39,39,0.39,Office Supplies,Los Angeles,United States,Ken Dana,0,Bionaire,1,3/17/2014,CA-2014-129294,90032,Bionaire Personal Warm Mist Humidifier/Vaporizer,55,3,West,141,Corporate,3/22/2014,Standard Class,California
Appliances,0.45,45,0.45,Office Supplies,San Jose,United States,Keith Dawkins,0,Holmes,1,12-03-2013,US-2013-113985,95123,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",27,3,West,60,Corporate,12-08-2013,Standard Class,California
Art,0.26,26,0.26,Office Supplies,San Diego,United States,Bart Watters,0,Newell,1,4/26/2012,CA-2012-137302,92105,Newell 345,15,3,West,60,Corporate,05-01-2012,Standard Class,California
Art,0.27,27,0.27,Office Supplies,San Francisco,United States,Sally Hughsby,0,Newell,1,9/19/2014,CA-2014-106180,94122,Newell 343,2,3,West,9,Corporate,9/24/2014,Standard Class,California
Art,0.28,28,0.28,Office Supplies,San Francisco,United States,Ken Black,0,Newell,1,4/30/2012,CA-2012-103716,94110,Newell 324,10,3,West,35,Corporate,05-06-2012,Standard Class,California
Art,0.28,28,0.28,Office Supplies,Los Angeles,United States,Mike Caudle,0,Other,1,12/27/2013,CA-2013-129868,90004,Model L Table or Wall-Mount Pencil Sharpener,15,3,West,54,Corporate,01-01-2014,Standard Class,California
Art,0.29,29,0.29,Office Supplies,Los Angeles,United States,Dave Poirier,0,Newell,1,9/20/2014,CA-2014-102974,90032,Newell 33,5,3,West,17,Corporate,9/25/2014,Standard Class,California
Art,0.3,30,0.3,Office Supplies,Los Angeles,United States,Greg Guthrie,0,Newell,1,10/31/2011,CA-2011-106439,90049,Newell 325,4,3,West,12,Corporate,11-04-2011,Standard Class,California
Art,0.33,33,0.33,Office Supplies,Los Angeles,United States,Jim Sink,0,Other,1,9/18/2013,CA-2013-109806,90036,Turquoise Lead Holder with Pocket Clip,7,3,West,20,Corporate,9/23/2013,Standard Class,California
Art,0.26,26,0.26,Office Supplies,Carlsbad,United States,Jim Mitchum,0,Other,1,12/23/2014,CA-2014-115931,88220,Design Ebony Sketching Pencil,1,3,West,4,Corporate,12/27/2014,Standard Class,New Mexico
Art,0.25,25,0.25,Office Supplies,Seattle,United States,Roy Phan,0,Other,1,5/28/2014,CA-2014-134152,98103,Staples,8,3,West,31,Corporate,06-01-2014,Standard Class,Washington
Art,0.29,29,0.29,Office Supplies,Bellevue,United States,Victoria Wilson,0,Newell,1,02-06-2012,CA-2012-111507,98006,Newell 310,2,3,West,5,Corporate,2/13/2012,Standard Class,Washington
Art,0.29,29,0.29,Office Supplies,Seattle,United States,Edward Hooks,0,Newell,1,12/24/2013,CA-2013-135776,98103,Newell 317,3,3,West,9,Corporate,12/31/2013,Standard Class,Washington
Envelopes,0.47,47,0.47,Office Supplies,San Francisco,United States,Sally Hughsby,0,Other,1,9/19/2014,CA-2014-106180,94122,Convenience Packs of Business Envelopes,5,3,West,11,Corporate,9/24/2014,Standard Class,California
Fasteners,0.46,46,0.46,Office Supplies,Los Angeles,United States,Greg Guthrie,0,Other,1,10/31/2011,CA-2011-106439,90049,Staples,5,3,West,11,Corporate,11-04-2011,Standard Class,California
Labels,0.47,47,0.47,Office Supplies,Los Angeles,United States,Katherine Nockton,0,Avery,1,07-12-2014,CA-2014-164959,90004,Avery 482,4,3,West,9,Corporate,7/16/2014,Standard Class,California
Labels,0.48,48,0.48,Office Supplies,Los Angeles,United States,Ann Blume,0,Smead,1,2/18/2012,CA-2012-111234,90004,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4,3,West,9,Corporate,2/22/2012,Standard Class,California
Paper,0.47,47,0.47,Office Supplies,Fresno,United States,Luke Schmidt,0,Xerox,1,11/26/2011,CA-2011-141110,93727,Xerox 1970,7,3,West,15,Corporate,12-01-2011,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,San Francisco,United States,Lindsay Williams,0,Things To Do,1,05-05-2014,CA-2014-162978,94109,Things To Do Today Pad,8,3,West,18,Corporate,05-10-2014,Standard Class,California
Paper,0.48,48,0.48,Office Supplies,San Francisco,United States,Sally Hughsby,0,Xerox,1,9/19/2014,CA-2014-106180,94122,Xerox 1911,69,3,West,144,Corporate,9/24/2014,Standard Class,California
Paper,0.45,45,0.45,Office Supplies,Albuquerque,United States,David Wiener,0,Southworth,1,9/23/2014,US-2014-103226,87105,Southworth 25% Cotton Linen-Finish Paper & Envelopes,12,3,West,27,Corporate,9/29/2014,Standard Class,New Mexico
Paper,0.46,46,0.46,Office Supplies,Seattle,United States,Edward Hooks,0,Other,1,06-03-2013,US-2013-119046,98115,Riverleaf Stik-Withit Designer Note Cubes,14,3,West,30,Corporate,06-07-2013,Standard Class,Washington
Paper,0.48,48,0.48,Office Supplies,Seattle,United States,Deirdre Greer,0,Xerox,1,8/23/2013,US-2013-106313,98105,Xerox 202,9,3,West,19,Corporate,8/27/2013,Standard Class,Washington
Paper,0.48,48,0.48,Office Supplies,Seattle,United States,Ellis Ballard,0,Xerox,1,10-02-2014,CA-2014-156951,98105,Xerox 222,9,3,West,19,Corporate,10-09-2014,Standard Class,Washington
Storage,0.04,4,0.04,Office Supplies,San Francisco,United States,Bill Stewart,0,Carina,1,3/13/2014,CA-2014-116288,94122,Carina Double Wide Media Storage Towers in Natural & Black,10,3,West,243,Corporate,3/18/2014,Standard Class,California
Storage,0.24,24,0.24,Office Supplies,Los Angeles,United States,Keith Dawkins,0,Fellowes,1,09-10-2014,CA-2014-100825,90036,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,24,3,West,100,Corporate,9/15/2014,Standard Class,California
Storage,0.26,26,0.26,Office Supplies,Brentwood,United States,Rick Wilson,0,Standard,1,8/18/2014,CA-2014-166093,94513,Standard Rollaway File with Lock,141,3,West,541,Corporate,8/25/2014,Standard Class,California
Storage,0.27,27,0.27,Office Supplies,San Francisco,United States,David Bremer,0,Sterilite,1,09-03-2012,CA-2012-130204,94122,Sterilite Officeware Hinged File Box,8,3,West,31,Corporate,09-09-2012,Standard Class,California
Storage,0.28,28,0.28,Office Supplies,Carlsbad,United States,Jim Mitchum,0,Eldon,1,12/23/2014,CA-2014-115931,88220,Eldon Simplefile Box Office,10,3,West,37,Corporate,12/27/2014,Standard Class,New Mexico
Supplies,0.27,27,0.27,Office Supplies,Los Angeles,United States,Henry Goldwyn,0,Acme,1,04-01-2014,US-2014-160143,90004,Acme Tagit Stainless Steel Antibacterial Scissors,8,3,West,30,Corporate,04-08-2014,Standard Class,California
Supplies,0.29,29,0.29,Office Supplies,Los Angeles,United States,Roy Phan,0,Acme,1,9/28/2012,CA-2012-129546,90032,Acme Galleria Hot Forged Steel Scissors with Colored Handles,14,3,West,47,Corporate,10-05-2012,Standard Class,California
Supplies,0.3,30,0.3,Office Supplies,San Francisco,United States,Lisa Ryan,0,Acme,1,8/21/2014,CA-2014-119011,94109,Acme Kleencut Forged Steel Scissors,5,3,West,17,Corporate,8/26/2014,Standard Class,California
Appliances,0.26,26,0.26,Office Supplies,San Jose,United States,Keith Dawkins,0,Eureka,1,9/17/2013,CA-2013-123337,95123,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",5,4,West,17,Corporate,9/23/2013,Standard Class,California
Appliances,0.26,26,0.26,Office Supplies,Riverside,United States,Rachel Payne,0,Fellowes,1,12/13/2012,CA-2012-148250,92503,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,35,4,West,134,Corporate,12/17/2012,Standard Class,California
Appliances,0.26,26,0.26,Office Supplies,Chico,United States,Greg Guthrie,0,Hoover,1,10-06-2014,CA-2014-131807,95928,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",4,4,West,16,Corporate,10-11-2014,Standard Class,California
Appliances,0.27,27,0.27,Office Supplies,San Francisco,United States,Bart Pistole,0,Other,1,10/28/2013,CA-2013-156811,94122,Staples,12,4,West,44,Corporate,11-03-2013,Standard Class,California
Appliances,0.29,29,0.29,Office Supplies,Los Angeles,United States,Shaun Chance,0,Hoover,1,9/24/2012,CA-2012-103835,90032,Hoover Upright Vacuum With Dirt Cup,336,4,West,1158,Corporate,9/28/2012,Standard Class,California
Appliances,0.27,27,0.27,Office Supplies,Las Vegas,United States,Aleksandra Gannaway,0,Hoover,1,11/19/2012,CA-2012-166800,89115,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,8,4,West,31,Corporate,11/26/2012,Standard Class,Nevada
Art,0.27,27,0.27,Office Supplies,San Francisco,United States,Greg Maxwell,0,Newell,1,9/21/2013,CA-2013-100244,94122,Newell 343,3,4,West,12,Corporate,9/25/2013,Standard Class,California
Art,0.27,27,0.27,Office Supplies,San Francisco,United States,Patrick Jones,0,Newell,1,11/22/2014,CA-2014-105130,94122,Newell 332,3,4,West,12,Corporate,11/26/2014,Standard Class,California
Art,0.29,29,0.29,Office Supplies,Los Angeles,United States,Sung Pak,0,Other,1,03-05-2014,CA-2014-110478,90045,American Pencil,3,4,West,9,Corporate,03-10-2014,Standard Class,California
Envelopes,0.49,49,0.49,Office Supplies,San Francisco,United States,Don Jones,0,Other,1,05-01-2014,CA-2014-137876,94110,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15,4,West,31,Corporate,05-06-2014,Standard Class,California
